i,j,x
5383,37,1
5384,1,1
5384,2,1
5384,11,1
5384,12,1
5384,37,1
5385,1,1
5385,2,1
5385,37,1
5386,2,2
5386,12,1
5386,37,2
5387,1,1
5387,2,1
5387,11,1
5387,12,1
5387,37,1
5388,2,2
5388,37,2
5389,1,1
5389,2,1
5389,9,1
5389,29,1
5389,37,1
5390,1,1
5390,2,1
5390,37,1
5391,1,1
5391,2,1
5391,11,1
5391,12,1
5391,37,1
5392,2,1
5392,37,1
5393,1,1
5393,2,1
5393,9,1
5393,30,1
5393,37,2
5394,1,2
5394,2,2
5394,37,2
5395,1,1
5395,2,1
5395,37,1
5397,1,1
5397,2,1
5397,30,1
5397,37,1
5398,1,1
5398,2,1
5398,11,1
5398,12,1
5398,37,1
5399,2,1
5399,33,1
5399,37,1
5400,2,1
5400,9,1
5400,10,1
5400,37,1
5401,1,1
5401,2,1
5401,29,1
5401,37,1
5402,2,1
5402,12,1
5402,37,1
5403,2,1
5403,8,1
5403,37,1
5404,1,1
5404,2,1
5404,37,1
5405,2,2
5405,10,1
5405,37,2
5406,1,1
5406,2,1
5406,9,1
5406,37,1
5407,1,1
5407,2,1
5407,37,1
5408,1,1
5408,2,1
5408,11,1
5408,12,1
5408,37,1
5409,1,2
5409,2,2
5409,37,2
5410,2,1
5410,37,2
5410,39,1
5411,1,1
5411,2,1
5411,11,1
5411,12,1
5411,26,1
5411,37,1
5412,1,1
5412,2,1
5412,37,1
5413,1,1
5413,2,1
5413,37,1
5414,1,1
5414,2,1
5414,4,1
5414,11,1
5414,12,1
5414,37,1
5415,2,1
5415,10,1
5415,37,1
5416,1,1
5416,2,1
5416,37,1
5417,2,1
5417,26,1
5417,37,1
5418,2,2
5418,11,1
5418,12,1
5418,37,2
5419,1,1
5419,2,1
5419,37,1
5420,1,1
5420,2,1
5420,11,1
5420,37,1
5421,1,1
5421,2,1
5421,10,1
5421,37,2
5422,1,1
5422,2,1
5422,37,1
5423,1,1
5423,2,1
5423,37,2
5424,1,1
5424,2,1
5424,37,1
5425,2,1
5425,11,1
5425,37,1
5426,1,1
5426,2,1
5426,37,1
5427,1,1
5427,2,1
5427,11,1
5427,12,1
5427,32,1
5427,37,1
5428,1,1
5428,2,1
5428,11,1
5428,12,1
5428,37,1
5429,1,1
5429,2,1
5429,37,1
5430,1,1
5430,2,1
5430,11,1
5430,12,1
5430,26,1
5430,37,1
5431,1,1
5431,2,1
5431,25,1
5431,37,1
5432,1,1
5432,2,1
5432,11,1
5432,37,1
5433,2,1
5433,37,1
5434,1,1
5434,2,1
5434,12,1
5434,37,1
5435,1,1
5435,2,1
5435,9,1
5435,17,1
5435,37,1
5436,2,1
5436,37,1
5437,1,1
5437,2,1
5437,37,1
5438,2,1
5438,37,1
5439,1,1
5439,2,1
5439,11,1
5439,12,1
5439,37,1
5440,1,1
5440,2,1
5440,37,1
5441,1,1
5441,2,1
5441,37,1
5442,1,1
5442,2,3
5442,37,3
5443,1,1
5443,2,1
5443,9,1
5443,29,1
5443,37,1
5444,1,1
5444,2,1
5444,37,1
5445,2,1
5445,37,1
5446,1,1
5446,2,2
5446,9,1
5446,37,2
5447,1,1
5447,2,1
5447,37,1
5448,1,1
5448,2,1
5448,11,1
5448,12,1
5448,37,1
5449,2,1
5449,37,1
5450,1,1
5450,2,1
5450,11,1
5450,15,1
5450,37,1
5451,1,1
5452,1,1
5452,2,1
5452,37,1
5453,1,1
5453,2,1
5453,11,1
5453,12,1
5453,37,1
5454,1,2
5454,2,2
5454,11,1
5454,12,1
5454,26,1
5454,27,1
5454,37,2
5455,2,1
5455,11,1
5455,12,1
5455,37,1
5456,11,1
5456,12,1
5457,1,1
5457,2,1
5457,10,1
5457,11,1
5457,12,1
5457,37,1
5458,1,1
5458,2,1
5458,11,1
5458,12,1
5458,37,1
5459,2,1
5459,37,1
5460,2,4
5460,3,1
5460,37,4
5461,2,1
5461,12,1
5461,37,1
5462,1,1
5462,2,1
5462,37,1
5463,1,1
5463,2,1
5463,37,1
5463,39,2
5464,2,1
5464,37,1
5465,1,1
5465,2,1
5465,37,1
5466,2,2
5466,12,1
5466,37,2
5466,39,2
5467,1,1
5467,2,1
5467,37,1
5468,1,1
5468,2,1
5468,11,1
5468,12,1
5468,37,1
5469,2,1
5469,37,1
5470,2,1
5470,11,1
5470,12,1
5470,26,1
5470,37,1
5471,1,1
5471,2,1
5471,12,1
5471,37,1
5472,1,1
5472,2,1
5472,11,1
5472,12,2
5472,34,1
5472,37,1
5472,41,1
5473,2,1
5473,37,1
5474,2,2
5474,25,1
5474,33,1
5474,37,2
5475,1,1
5475,2,1
5475,11,1
5475,12,1
5475,37,1
5476,2,1
5476,37,1
5478,1,1
5478,2,1
5478,8,1
5478,9,1
5478,26,1
5478,27,1
5478,37,1
5479,1,1
5479,2,1
5479,11,1
5479,12,1
5479,37,1
5480,1,1
5480,2,1
5480,11,1
5480,37,1
5481,2,1
5481,25,1
5481,37,1
5482,1,1
5482,2,1
5482,37,1
5483,1,1
5483,2,1
5483,37,1
5484,1,1
5484,2,1
5484,11,1
5484,12,2
5484,37,1
5485,1,1
5485,2,1
5485,37,1
5486,1,1
5486,2,1
5486,10,1
5486,37,1
5487,2,1
5487,37,3
5488,1,1
5488,2,1
5488,4,1
5488,11,1
5488,12,1
5488,37,1
5489,2,1
5489,12,1
5489,37,1
5490,2,1
5490,7,1
5490,19,1
5490,37,1
5491,1,1
5491,2,1
5491,11,1
5491,12,1
5491,37,1
5492,1,1
5492,2,1
5492,12,1
5492,37,1
5493,1,2
5493,2,1
5493,12,1
5493,37,1
5494,1,1
5494,2,1
5494,9,1
5494,12,1
5494,22,1
5494,37,1
5495,1,1
5495,2,1
5495,37,1
5496,1,1
5496,2,2
5496,37,2
5497,2,1
5497,37,1
5498,1,1
5498,2,1
5498,11,1
5498,12,1
5498,37,1
5499,1,1
5499,2,1
5499,11,1
5499,12,1
5499,37,1
5500,1,1
5500,2,1
5500,37,1
5501,1,1
5501,2,1
5501,37,1
5501,39,1
5502,1,1
5502,2,1
5502,37,1
5503,1,1
5503,2,1
5503,37,1
5504,1,1
5504,2,1
5504,37,1
5505,1,1
5505,2,1
5505,9,1
5505,30,1
5505,37,1
5506,11,1
5507,1,1
5507,2,1
5507,31,1
5507,32,1
5507,37,1
5508,1,1
5508,2,1
5508,11,1
5508,12,1
5508,22,1
5508,37,1
5509,1,1
5509,2,1
5509,11,1
5509,12,1
5509,37,1
5510,1,1
5510,2,3
5510,10,1
5510,37,3
5511,1,1
5511,2,1
5511,11,1
5511,12,1
5511,37,1
5512,1,1
5512,2,1
5512,11,1
5512,12,1
5512,37,1
5513,1,1
5513,2,1
5513,12,1
5513,37,1
5514,1,2
5514,2,2
5514,37,2
5515,2,1
5515,26,1
5515,37,1
5516,1,1
5516,2,1
5516,12,1
5516,17,1
5516,37,1
5517,1,1
5517,2,2
5517,8,1
5517,11,1
5517,12,1
5517,37,2
5518,1,1
5518,2,1
5518,11,1
5518,12,1
5518,26,1
5518,37,1
5519,1,1
5519,2,2
5519,12,1
5519,37,2
5520,1,1
5520,2,1
5520,37,1
5521,1,1
5521,2,1
5521,11,1
5521,12,1
5521,19,1
5521,20,2
5521,26,1
5521,37,1
5522,1,1
5522,2,1
5522,37,1
5523,1,1
5523,2,1
5523,11,1
5523,12,1
5523,37,1
5524,1,1
5524,2,1
5524,6,1
5524,11,1
5524,12,1
5524,37,1
5525,2,1
5525,37,1
5526,1,1
5526,2,1
5526,37,1
5526,39,1
5527,1,1
5527,2,1
5527,37,1
5528,2,1
5528,11,1
5528,37,1
5529,1,1
5529,2,1
5529,37,1
5530,1,1
5530,2,1
5530,37,2
5531,1,2
5531,2,1
5531,10,1
5531,37,1
5532,1,1
5532,2,1
5532,11,1
5532,12,1
5532,37,1
5533,2,1
5533,37,1
5534,1,1
5534,2,1
5534,37,1
5535,1,1
5535,2,1
5535,37,1
5536,1,1
5536,2,1
5536,9,1
5536,10,1
5536,37,1
5537,1,1
5537,2,1
5537,11,1
5537,12,1
5537,29,1
5537,37,1
5538,1,1
5538,2,1
5538,8,1
5538,37,1
5539,1,2
5539,2,2
5539,11,1
5539,12,1
5539,26,1
5539,27,1
5539,37,2
5540,1,1
5540,2,1
5540,12,1
5540,37,1
5541,1,1
5541,2,1
5541,12,1
5541,14,1
5541,37,1
5542,1,2
5542,2,2
5542,11,1
5542,12,1
5542,37,2
5543,1,1
5543,2,1
5543,9,2
5543,37,1
5544,1,1
5544,2,1
5544,29,1
5544,37,1
5545,1,1
5545,2,1
5545,11,1
5545,37,1
5546,1,1
5546,2,1
5546,9,1
5546,26,1
5546,37,1
5547,1,1
5547,2,1
5547,33,1
5547,37,1
5548,2,1
5548,26,1
5548,37,1
5549,1,1
5549,2,1
5549,30,1
5549,37,1
5550,1,2
5550,2,2
5550,37,2
5551,1,1
5551,2,1
5551,11,1
5551,37,1
5552,1,1
5552,2,1
5552,37,1
5553,2,1
5553,9,1
5553,11,1
5553,12,1
5553,37,1
5554,2,1
5554,37,1
5555,2,1
5555,37,1
5556,2,1
5556,12,1
5556,37,1
5558,1,1
5558,2,1
5558,7,2
5558,37,1
5559,2,1
5559,11,1
5559,37,1
5560,2,2
5560,37,3
5561,1,2
5561,2,1
5561,11,1
5561,12,1
5561,37,1
5562,1,1
5562,2,1
5562,11,1
5562,12,1
5562,37,1
5563,1,1
5563,2,1
5563,37,1
5564,2,1
5564,37,1
5564,39,1
5565,2,1
5565,9,1
5565,30,1
5565,37,1
5565,39,2
5566,2,1
5566,37,3
5567,1,1
5567,2,1
5567,37,1
5568,1,2
5568,2,2
5568,8,1
5568,26,1
5568,27,1
5568,37,2
5569,1,1
5569,2,1
5569,9,2
5569,37,1
5570,1,1
5570,2,1
5570,37,1
5571,1,1
5571,2,1
5571,11,1
5571,37,1
5572,1,1
5572,2,1
5572,11,1
5572,12,1
5572,37,1
5573,1,1
5573,2,1
5573,4,1
5573,11,1
5573,12,1
5573,37,1
5574,2,1
5574,37,1
5574,39,1
5575,1,1
5575,2,1
5575,37,1
5576,1,1
5576,2,1
5576,37,1
5577,1,1
5577,2,1
5577,9,1
5577,37,1
5578,1,1
5578,2,1
5578,9,2
5578,37,1
5579,1,1
5579,2,1
5579,26,1
5579,37,1
5580,1,1
5580,2,1
5580,37,1
5581,1,2
5581,2,2
5581,37,2
5582,1,1
5582,2,1
5582,9,1
5582,30,1
5582,37,1
5583,1,1
5583,2,1
5583,11,1
5583,12,1
5583,37,1
5584,2,1
5584,26,1
5584,37,1
5585,1,1
5585,2,1
5585,33,1
5585,37,1
5586,2,1
5586,37,1
5587,1,1
5587,2,1
5587,37,1
5588,1,1
5588,2,1
5588,37,2
5589,2,1
5589,11,1
5589,12,1
5589,37,2
5590,1,1
5590,2,1
5590,11,1
5590,12,1
5590,37,1
5591,1,2
5591,2,1
5591,11,1
5591,12,1
5591,37,1
5592,1,1
5592,2,1
5592,37,1
5593,9,1
5594,1,1
5594,2,1
5594,12,1
5594,37,1
5594,40,1
5595,2,1
5595,37,1
5596,1,2
5596,2,2
5596,8,1
5596,26,1
5596,27,1
5596,37,2
5597,1,1
5597,2,1
5597,37,1
5598,1,1
5598,2,1
5598,37,1
5599,1,1
5599,2,2
5599,37,2
5600,1,1
5600,2,1
5600,11,1
5600,12,1
5600,37,1
5601,1,1
5601,2,1
5601,11,1
5601,12,1
5601,37,1
5602,1,1
5602,2,1
5602,37,1
5603,1,1
5603,2,1
5603,11,1
5603,12,1
5603,37,1
5604,1,1
5604,2,1
5604,37,1
5605,1,1
5605,2,2
5605,12,2
5605,37,2
5606,2,1
5606,37,1
5607,1,2
5607,2,1
5607,11,1
5607,12,1
5607,37,1
5608,1,1
5608,2,1
5608,25,1
5608,37,2
5609,1,1
5609,2,1
5609,37,1
5610,1,1
5610,2,1
5610,11,1
5610,12,1
5610,37,1
5611,1,1
5611,2,1
5611,9,1
5611,11,1
5611,12,1
5611,37,1
5612,1,1
5612,2,1
5612,11,1
5612,37,1
5613,2,1
5613,11,1
5613,12,1
5613,37,1
5614,1,1
5614,2,1
5614,11,1
5614,12,1
5614,37,1
5615,1,1
5615,2,1
5615,11,1
5615,12,1
5615,37,1
5616,1,1
5616,2,1
5616,37,1
5617,1,1
5617,2,1
5617,11,1
5617,12,1
5617,30,1
5617,37,1
5617,39,1
5618,2,1
5618,37,1
5619,1,1
5619,2,1
5619,37,1
5620,1,1
5620,2,1
5620,37,1
5621,1,2
5621,2,1
5621,11,1
5621,12,2
5621,37,1
5622,1,1
5622,2,1
5622,37,1
5623,1,1
5623,2,1
5623,37,1
5624,1,1
5624,2,2
5624,11,1
5624,12,1
5624,25,1
5624,37,2
5625,1,1
5625,2,1
5625,37,1
5626,1,1
5626,2,1
5626,37,1
5627,2,1
5627,37,1
5628,1,1
5628,2,1
5628,37,1
5628,39,1
5630,1,1
5630,2,1
5630,11,1
5630,12,2
5630,37,1
5631,2,1
5631,11,1
5631,12,1
5631,37,1
5632,1,1
5632,2,1
5632,11,1
5632,12,1
5632,37,1
5633,1,1
5633,2,1
5633,37,1
5634,1,1
5634,2,1
5634,37,1
5635,2,2
5635,37,2
5636,2,1
5636,37,2
5636,39,1
5637,2,1
5637,37,1
5638,1,1
5638,2,1
5638,37,1
5639,1,1
5639,2,1
5639,37,1
5640,1,1
5640,2,1
5640,26,1
5640,27,1
5640,37,1
5641,1,1
5641,2,1
5641,37,1
5642,1,1
5642,2,1
5642,11,1
5642,12,1
5642,37,1
5643,1,1
5643,2,1
5643,30,1
5643,37,1
5643,39,1
5644,1,1
5644,2,1
5644,33,1
5644,37,1
5645,2,1
5645,37,1
5646,2,1
5646,11,1
5646,12,1
5646,37,1
5647,1,1
5647,2,1
5647,37,1
5648,2,1
5648,11,1
5648,12,1
5648,37,1
5649,1,2
5649,2,2
5649,37,2
5650,2,1
5650,37,1
5651,2,1
5651,37,1
5652,2,1
5652,37,1
5653,1,1
5653,2,1
5653,11,1
5653,12,2
5653,37,1
5654,1,1
5654,2,1
5654,37,1
5655,2,1
5655,10,1
5655,37,1
5656,1,1
5656,2,1
5656,11,1
5656,12,1
5656,29,1
5656,37,1
5657,1,2
5657,2,4
5657,37,4
5658,1,1
5658,2,1
5658,37,1
5658,39,1
5659,1,1
5659,2,1
5659,11,1
5659,12,1
5659,37,1
5660,2,1
5660,37,1
5661,1,1
5661,2,1
5661,29,1
5661,37,1
5662,1,1
5662,2,1
5662,29,1
5662,33,1
5662,37,1
5663,1,1
5663,2,1
5663,11,1
5663,12,1
5663,37,1
5664,1,2
5664,2,2
5664,11,1
5664,12,1
5664,37,2
5665,1,1
5665,2,1
5665,37,1
5666,1,1
5666,2,1
5666,11,1
5666,12,2
5666,22,1
5666,37,1
5667,1,1
5667,2,1
5667,37,1
5668,2,1
5668,11,1
5668,37,1
5669,1,1
5669,2,2
5669,11,1
5669,12,2
5669,37,2
5670,1,1
5670,2,1
5670,37,1
5671,1,1
5671,2,1
5671,11,1
5671,12,1
5671,37,1
5672,1,1
5672,2,1
5672,29,1
5672,37,1
5672,39,1
5673,1,1
5673,2,1
5673,8,1
5673,26,1
5673,27,1
5673,37,1
5674,2,1
5674,11,1
5674,12,1
5674,37,1
5675,2,2
5675,11,1
5675,12,1
5675,26,1
5675,37,2
5676,1,1
5676,2,1
5676,11,1
5676,12,1
5676,37,2
5677,1,1
5677,2,1
5677,12,2
5677,37,1
5678,1,1
5678,2,1
5678,25,1
5678,37,1
5679,1,1
5679,2,2
5679,12,1
5679,37,2
5680,1,1
5680,2,1
5680,29,1
5680,37,1
5681,1,1
5681,2,1
5681,37,1
5682,1,1
5682,2,1
5682,37,1
5682,38,1
5682,39,1
5683,1,1
5683,2,1
5683,11,1
5683,12,1
5683,37,1
5684,2,1
5684,11,1
5684,12,1
5684,37,1
5685,2,1
5685,37,1
5686,2,1
5686,12,1
5686,37,1
5687,1,1
5687,2,1
5687,9,1
5687,37,2
5688,1,1
5688,2,1
5688,11,1
5688,12,1
5688,37,1
5689,1,1
5689,2,1
5689,25,1
5689,37,1
5690,1,1
5690,2,1
5690,12,1
5690,37,1
5691,2,1
5691,37,1
5691,39,1
5692,1,1
5692,2,1
5692,29,1
5692,37,1
5692,39,1
5693,1,2
5693,2,2
5693,37,2
5694,1,1
5694,2,1
5694,37,1
5695,2,2
5695,11,1
5695,37,2
5696,1,1
5696,2,1
5696,11,1
5696,12,1
5696,26,1
5696,37,1
5697,1,1
5697,2,1
5697,11,1
5697,12,1
5697,37,1
5698,1,1
5698,2,1
5698,8,1
5698,9,1
5698,37,1
5699,2,1
5699,37,1
5700,1,2
5700,2,2
5700,37,2
5701,1,1
5701,2,1
5701,11,1
5701,12,1
5701,17,1
5701,37,1
5702,1,1
5702,2,1
5702,37,1
5703,1,1
5703,2,1
5703,37,1
5704,1,2
5704,2,2
5704,11,1
5704,12,1
5704,37,2
5705,1,1
5705,2,1
5705,37,1
5706,1,2
5706,2,2
5706,37,2
5707,1,1
5707,2,1
5707,17,1
5707,37,1
5708,2,3
5708,37,3
5709,1,1
5709,2,2
5709,29,1
5709,37,2
5710,1,1
5710,2,2
5710,11,1
5710,12,2
5710,37,2
5711,1,1
5711,2,1
5711,37,1
5712,1,1
5712,2,1
5712,7,1
5712,8,1
5712,9,1
5712,37,1
5713,1,1
5713,2,1
5713,11,1
5713,12,1
5713,37,1
5714,1,1
5714,2,1
5714,37,1
5715,1,1
5715,2,1
5715,37,1
5716,1,1
5716,2,1
5716,37,1
5717,2,1
5717,11,1
5717,12,2
5717,37,1
5718,1,1
5718,2,1
5718,11,1
5718,37,1
5719,2,1
5719,11,1
5719,37,1
5720,2,1
5720,37,1
5721,1,1
5721,2,1
5721,11,1
5721,37,1
5722,1,1
5722,2,1
5722,30,1
5722,37,1
5723,2,1
5723,37,1
5724,1,1
5724,2,1
5724,9,1
5724,37,2
5725,2,1
5725,37,1
5726,1,1
5726,2,1
5726,29,1
5726,37,1
5726,39,1
5727,1,1
5727,2,1
5727,11,1
5727,12,1
5727,37,1
5728,1,1
5728,2,1
5728,37,1
5729,1,1
5729,2,1
5729,11,1
5729,12,1
5729,37,1
5730,1,1
5730,2,1
5730,9,3
5730,11,1
5730,12,1
5730,37,1
5731,1,3
5731,2,1
5731,12,1
5731,37,1
5732,1,1
5732,2,1
5732,11,1
5732,12,1
5732,37,1
5733,2,1
5733,3,1
5733,37,1
5734,1,1
5734,2,1
5734,37,2
5735,2,1
5735,37,1
5736,1,1
5736,2,1
5736,37,1
5737,1,1
5737,2,1
5737,9,1
5737,37,1
5737,39,1
5738,1,1
5738,2,1
5738,9,2
5738,29,1
5738,37,1
5739,1,1
5739,2,2
5739,25,1
5739,26,1
5739,27,1
5739,37,2
5740,2,1
5740,3,1
5740,9,1
5740,24,1
5740,37,1
5741,1,1
5741,2,1
5741,11,1
5741,12,1
5741,37,1
5742,2,1
5742,37,1
5742,39,1
5743,1,1
5743,2,1
5743,12,1
5743,37,1
5744,1,1
5744,2,1
5744,37,1
5744,39,1
5745,1,1
5745,2,1
5745,26,1
5745,37,1
5746,1,1
5746,2,1
5746,12,1
5746,37,1
5747,2,1
5747,30,1
5747,37,1
5748,2,2
5748,11,1
5748,37,2
5749,1,1
5749,2,2
5749,37,2
5749,41,1
5750,2,1
5750,37,1
5751,2,2
5751,9,1
5751,12,1
5751,37,2
5752,2,1
5752,37,1
5753,11,1
5753,12,1
5754,2,2
5754,11,1
5754,12,1
5754,37,2
5755,1,1
5755,2,1
5755,11,1
5755,12,1
5755,37,1
5756,1,1
5756,2,1
5756,37,1
5756,40,1
5757,1,1
5757,2,1
5757,9,1
5757,37,1
5758,2,2
5758,30,1
5758,37,2
5759,1,1
5759,2,1
5759,7,1
5759,37,1
5760,1,1
5760,2,1
5760,9,1
5760,37,1
5760,39,1
5761,1,1
5761,2,1
5761,37,1
5762,1,1
5762,2,1
5762,11,1
5762,37,1
5763,2,1
5763,3,1
5763,12,1
5763,37,1
5764,1,2
5764,2,1
5764,11,1
5764,12,2
5764,37,1
5765,1,1
5765,2,1
5765,11,1
5765,37,1
5766,1,1
5766,2,1
5766,8,1
5766,11,1
5766,12,1
5766,37,1
5767,1,1
5767,2,1
5767,30,1
5767,37,1
5768,1,1
5768,2,1
5768,11,1
5768,12,1
5768,26,1
5768,37,1
5769,1,2
5769,2,2
5769,37,2
5770,1,1
5770,2,1
5770,37,1
5771,1,2
5771,2,1
5771,10,1
5771,12,1
5771,37,1
5772,1,1
5772,2,1
5772,11,1
5772,12,1
5772,37,1
5773,9,1
5773,12,1
5774,2,1
5774,11,1
5774,12,1
5774,37,1
5775,2,1
5775,37,1
5776,2,1
5776,9,1
5776,37,1
5777,1,1
5777,2,1
5777,37,1
5778,1,1
5778,2,1
5778,32,1
5778,37,1
5779,2,1
5779,37,1
5780,1,1
5780,2,1
5780,37,1
5781,1,1
5781,2,1
5781,11,1
5781,12,1
5781,37,1
5782,1,1
5782,2,2
5782,37,2
5782,41,1
5783,2,1
5783,37,1
5784,2,1
5784,11,1
5784,12,1
5784,37,1
5785,2,1
5785,11,1
5785,12,1
5785,37,1
5786,2,1
5786,37,1
5787,1,1
5787,2,1
5787,11,1
5787,12,2
5787,37,1
5788,11,1
5789,1,1
5789,2,1
5789,37,1
5790,1,1
5790,2,1
5790,11,1
5790,37,1
5790,39,1
5791,1,1
5791,2,2
5791,3,1
5791,8,1
5791,11,1
5791,12,1
5791,26,1
5791,37,2
5792,1,1
5792,2,1
5792,15,1
5792,37,1
5793,1,1
5793,2,1
5793,10,1
5793,37,1
5794,1,1
5794,2,1
5794,11,1
5794,12,1
5794,37,1
5795,1,1
5795,2,1
5795,9,1
5795,30,1
5795,37,1
5796,1,1
5796,2,1
5796,9,1
5796,11,1
5796,12,1
5796,37,1
5798,1,1
5798,2,2
5798,11,1
5798,12,1
5798,30,1
5798,37,2
5799,1,1
5799,2,1
5799,37,1
5800,2,1
5800,12,1
5800,37,2
5801,2,1
5801,17,1
5801,37,1
5802,1,1
5802,2,1
5802,37,1
5803,1,2
5803,2,2
5803,11,1
5803,12,1
5803,26,1
5803,37,2
5804,1,1
5804,2,1
5804,37,1
5805,1,1
5805,2,1
5805,12,1
5805,37,1
5806,11,1
5807,1,1
5807,2,2
5807,11,1
5807,12,1
5807,37,2
5808,2,1
5808,12,1
5808,37,1
5809,1,1
5809,2,1
5809,30,1
5809,37,1
5810,1,1
5810,2,1
5810,37,1
5811,2,1
5811,11,1
5811,12,1
5811,37,1
5812,1,1
5812,2,1
5812,37,1
5813,2,1
5813,10,1
5813,33,1
5813,37,1
5814,2,1
5814,11,1
5814,12,1
5814,37,1
5815,1,1
5815,2,1
5815,11,1
5815,12,1
5815,26,1
5815,37,1
5817,1,1
5817,2,1
5817,29,1
5817,37,1
5818,1,1
5818,2,1
5818,25,1
5818,33,1
5818,37,1
5819,1,1
5819,2,1
5819,4,1
5819,11,1
5819,12,1
5819,37,1
5820,1,1
5820,2,1
5820,7,1
5820,37,1
5821,2,1
5821,9,1
5821,11,1
5821,12,1
5821,37,1
5822,1,1
5822,2,1
5822,37,1
5822,41,1
5823,1,2
5823,2,2
5823,11,1
5823,12,1
5823,15,1
5823,37,2
5824,1,1
5824,2,1
5824,11,1
5824,12,1
5824,17,1
5824,37,1
5825,2,1
5825,37,1
5826,2,1
5826,12,1
5826,17,1
5826,37,1
5827,2,1
5827,11,1
5827,12,1
5827,26,1
5827,37,1
5828,1,2
5828,2,2
5828,11,1
5828,37,2
5829,1,1
5829,2,1
5829,11,1
5829,12,1
5829,37,1
5830,1,1
5830,2,1
5830,8,1
5830,37,1
5831,1,1
5831,2,1
5831,25,1
5831,37,1
5832,1,1
5832,2,1
5832,26,1
5832,27,1
5832,37,1
5832,39,1
5833,1,1
5833,2,1
5833,9,1
5833,11,1
5833,12,1
5833,30,1
5833,37,1
5834,2,1
5834,37,2
5835,1,1
5835,2,1
5835,33,1
5835,37,1
5836,1,1
5836,2,1
5836,11,1
5836,12,1
5836,37,1
5837,1,1
5837,2,1
5837,12,2
5837,37,1
5838,1,1
5838,2,1
5838,9,1
5838,37,1
5839,1,1
5839,2,1
5839,9,2
5839,33,1
5839,37,1
5840,1,1
5840,2,1
5840,37,2
5841,1,1
5841,2,1
5841,9,1
5841,37,1
5842,1,1
5842,2,1
5842,11,1
5842,12,1
5842,37,1
5843,1,1
5843,2,1
5843,11,1
5843,12,1
5843,37,1
5844,1,1
5844,2,1
5844,37,1
5845,1,1
5845,2,1
5845,25,1
5845,26,1
5845,37,1
5846,1,1
5846,2,1
5846,9,1
5846,37,1
5847,1,1
5847,2,1
5847,11,1
5847,12,1
5847,37,1
5848,1,1
5848,2,1
5848,11,1
5848,12,1
5848,37,1
5849,2,1
5849,24,1
5849,37,1
5849,41,1
5850,1,1
5850,2,2
5850,37,2
5851,1,1
5851,2,1
5851,37,1
5852,1,1
5852,2,1
5852,37,1
5853,1,2
5853,2,1
5853,30,1
5853,37,1
5854,1,1
5854,2,1
5854,11,1
5854,12,1
5854,37,1
5855,1,1
5855,2,1
5855,12,1
5855,37,1
5856,1,1
5856,2,1
5856,37,1
5857,2,2
5857,37,3
5858,1,1
5858,2,1
5858,11,1
5858,12,1
5858,37,1
5859,2,1
5859,11,1
5859,12,1
5859,37,1
5860,1,1
5860,2,1
5860,11,1
5860,12,2
5860,37,1
5861,1,1
5861,2,1
5861,37,1
5862,1,1
5862,2,1
5862,11,1
5862,12,1
5862,37,1
5863,1,1
5863,2,1
5863,37,1
5864,1,1
5864,2,1
5864,37,1
5865,1,1
5865,2,1
5865,11,1
5865,37,1
5866,1,1
5866,2,2
5866,11,1
5866,12,1
5866,37,2
5867,1,1
5867,2,2
5867,15,1
5867,37,2
5868,1,1
5868,2,1
5868,11,1
5868,37,1
5869,2,1
5869,37,2
5870,1,1
5870,2,1
5870,23,1
5870,37,1
5871,2,1
5871,37,2
5872,1,1
5872,2,1
5872,11,1
5872,12,1
5872,22,1
5872,37,1
5873,1,1
5873,2,1
5873,9,1
5873,11,1
5873,12,1
5873,37,1
5874,1,1
5874,2,1
5874,37,1
5875,1,1
5875,2,1
5875,37,1
5876,1,1
5876,2,1
5876,12,2
5876,37,1
5877,2,1
5877,37,1
5878,2,1
5878,37,1
5879,1,1
5879,2,1
5879,9,1
5879,11,1
5879,12,1
5879,26,1
5879,37,1
5880,2,1
5880,11,1
5880,12,2
5880,37,1
5881,1,1
5881,2,1
5881,37,1
5882,1,1
5882,2,1
5882,37,1
5883,1,1
5883,2,1
5883,37,1
5883,39,1
5884,1,1
5884,2,1
5884,37,1
5885,1,1
5885,2,1
5885,3,1
5885,11,1
5885,12,1
5885,37,1
5886,1,1
5886,2,1
5886,11,1
5886,12,1
5886,37,1
5887,1,1
5887,2,1
5887,37,1
5887,38,1
5888,2,1
5888,37,1
5889,8,1
5889,9,1
5890,2,1
5890,9,1
5890,37,2
5891,1,1
5891,2,1
5891,37,1
5892,1,1
5892,2,1
5892,11,1
5892,12,1
5892,26,1
5892,37,1
5893,2,1
5893,9,1
5893,37,1
5894,1,1
5894,2,2
5894,29,1
5894,37,2
5894,39,1
5895,1,1
5895,2,1
5895,37,1
5896,1,1
5896,2,1
5896,11,1
5896,12,1
5896,37,1
5897,2,1
5897,37,1
5898,2,1
5898,11,1
5898,12,1
5898,37,1
5899,1,2
5899,2,2
5899,12,2
5899,17,1
5899,37,2
5900,1,1
5900,2,2
5900,37,2
5901,1,1
5901,2,1
5901,37,1
5902,2,1
5902,30,1
5902,37,1
5903,1,1
5903,2,1
5903,11,1
5903,12,1
5903,37,1
5904,1,1
5904,2,1
5904,11,1
5904,12,1
5904,37,1
5905,1,1
5905,2,1
5905,11,1
5905,37,1
5906,1,1
5906,2,1
5906,37,1
5907,2,1
